transaction_id,account_id,security_id,transaction_type,transaction_date,settlement_date,quantity,price,amount,status
TXN00000944,AC000029,SEC00041,Dividend,2024-07-23,2024-07-25,,,318.73,Settled
TXN00002734,AC000029,,Interest,2024-08-30,2024-09-03,,,5686.36,Settled
TXN00001615,AC000029,SEC00047,Sell,2024-09-09,2024-09-11,15.00,392.26,-5939.88,Settled
TXN00001516,AC000029,SEC00100,Buy,2024-12-05,2024-12-09,97.00,352.66,34395.72,Settled
TXN00001961,AC000029,SEC00058,Dividend,2024-12-19,2024-12-23,,,305.86,Settled
TXN00002494,AC000029,SEC00087,Dividend,2025-01-18,2025-01-21,,,1208.34,Settled
TXN00001468,AC000029,SEC00019,Sell,2025-02-04,2025-02-06,31.00,371.88,-11574.68,Settled
TXN00001605,AC000029,SEC00135,Buy,2025-05-12,2025-05-14,136.00,124.10,17039.42,Settled
TXN00001947,AC000029,SEC00065,Buy,2025-06-25,2025-06-27,196.00,294.31,58196.40,Settled
TXN00002085,AC000029,SEC00125,Sell,2025-07-28,2025-07-30,184.00,179.40,-33179.96,Settled
TXN00000499,AC000029,SEC00129,Sell,2025-09-09,2025-09-11,384.00,25.92,-9968.61,Settled
TXN00000796,AC000029,SEC00108,Dividend,2025-10-01,2025-10-03,,,203.88,Settled
TXN00001095,AC000029,SEC00042,Buy,2025-11-18,2025-11-20,164.00,91.46,15046.54,Settled
TXN00001710,AC000029,SEC00009,Dividend,2025-11-24,2025-11-26,,,706.45,Settled
TXN00000477,AC000029,SEC00136,Dividend,2025-11-30,2025-12-02,,,1105.26,Settled
TXN00000220,AC000029,,Interest,2025-12-03,2025-12-05,,,2113.22,Settled
TXN00001143,AC000007,SEC00017,Dividend,2024-03-25,2024-03-27,,,194.88,Settled
TXN00002560,AC000007,,Fee,2024-04-01,2024-04-03,,,-93.87,Settled
TXN00000014,AC000007,SEC00070,Buy,2024-05-14,2024-05-16,49.00,218.01,10754.84,Settled
TXN00001594,AC000007,SEC00169,Dividend,2024-05-14,2024-05-16,,,84.64,Settled
TXN00002349,AC000007,SEC00152,Sell,2024-05-14,2024-05-16,94.00,239.98,-22592.08,Settled
TXN00000902,AC000007,,Interest,2024-06-17,2024-06-19,,,550.36,Settled
TXN00001656,AC000007,SEC00167,Buy,2024-07-09,2024-07-11,1771.00,86.71,154564.42,Settled
TXN00002709,AC000007,SEC00158,Buy,2024-07-16,2024-07-18,249.00,185.85,46688.87,Settled
TXN00000420,AC000007,SEC00042,Buy,2024-08-06,2024-08-08,316.00,85.16,26995.80,Settled
TXN00002339,AC000007,SEC00010,Dividend,2024-08-27,2024-08-29,,,63.62,Settled
TXN00000395,AC000007,SEC00071,Sell,2024-09-02,2024-09-04,96.00,57.90,-5592.83,Settled
TXN00001356,AC000007,SEC00053,Sell,2024-09-02,2024-09-04,340.00,89.99,-30880.76,Settled
TXN00000603,AC000007,SEC00130,Dividend,2024-11-04,2024-11-06,,,207.47,Settled
TXN00002487,AC000007,SEC00034,Dividend,2024-11-24,2024-11-26,,,147.86,Settled
TXN00001559,AC000007,SEC00142,Dividend,2024-12-16,2024-12-18,,,282.01,Settled
TXN00002094,AC000007,,Interest,2024-12-19,2024-12-23,,,854.75,Settled
TXN00001236,AC000007,SEC00073,Dividend,2024-12-30,2025-01-01,,,392.01,Settled
TXN00000197,AC000007,SEC00011,Dividend,2025-01-14,2025-01-16,,,438.35,Settled
TXN00001666,AC000007,SEC00005,Dividend,2025-01-23,2025-01-27,,,380.28,Settled
TXN00001630,AC000007,SEC00035,Buy,2025-02-20,2025-02-24,130.00,227.10,29677.45,Settled
TXN00000982,AC000007,SEC00080,Sell,2025-03-06,2025-03-10,79.00,204.96,-16317.60,Settled
TXN00000511,AC000007,SEC00147,Sell,2025-03-25,2025-03-27,179.00,68.30,-12251.64,Settled
TXN00000288,AC000007,SEC00121,Sell,2025-08-11,2025-08-13,48.00,90.63,-4362.07,Settled
TXN00001492,AC000007,SEC00159,Buy,2025-08-18,2025-08-20,113.00,200.86,22774.13,Settled
TXN00000534,AC000007,SEC00148,Sell,2025-09-02,2025-09-04,1770.00,26.73,-47435.90,Settled
TXN00000048,AC000007,,Fee,2025-10-27,2025-10-29,,,-69.99,Settled
TXN00001859,AC000007,,Interest,2025-11-24,2025-11-26,,,515.01,Settled
TXN00001900,AC000007,SEC00160,Dividend,2025-12-04,2025-12-08,,,104.40,Settled
TXN00001274,AC000047,,Fee,2025-09-19,2025-09-23,,,-26.92,Settled
TXN00002739,AC000047,SEC00141,Dividend,2025-10-16,2025-10-20,,,547.83,Settled
TXN00002169,AC000047,,Interest,2025-10-20,2025-10-22,,,40149.56,Settled
TXN00002683,AC000014,SEC00139,Dividend,2025-10-24,2025-10-28,,,127.57,Settled
TXN00001614,AC000047,SEC00164,Dividend,2025-12-04,2025-12-08,,,1306.66,Settled
TXN00000924,AC000047,SEC00020,Dividend,2025-12-12,2025-12-16,,,1350.20,Settled
TXN00002467,AC000047,SEC00072,Dividend,2025-12-12,2025-12-16,,,1501.94,Settled
TXN00000116,AC000087,SEC00151,Buy,2024-01-01,2024-01-03,74.00,473.12,35195.36,Settled
TXN00001316,AC000087,SEC00059,Dividend,2024-01-03,2024-01-05,,,1318.55,Settled
TXN00002219,AC000097,SEC00144,Buy,2024-02-16,2024-02-20,37.00,505.34,18846.59,Settled
TXN00001587,AC000097,SEC00111,Buy,2024-03-06,2024-03-08,46.00,159.37,7348.05,Settled
TXN00002421,AC000087,SEC00058,Sell,2024-03-25,2024-03-27,328.00,109.09,-36092.74,Settled
TXN00002223,AC000087,SEC00054,Buy,2024-04-02,2024-04-04,65.00,173.36,11344.62,Settled
TXN00000073,AC000087,,Interest,2024-04-18,2024-04-22,,,3316.07,Settled
TXN00000162,AC000087,SEC00075,Buy,2024-04-25,2024-04-29,25.00,185.20,4675.13,Settled
TXN00002696,AC000097,SEC00046,Dividend,2024-04-29,2024-05-01,,,748.45,Settled
TXN00001530,AC000087,SEC00097,Sell,2024-05-06,2024-05-08,73.00,333.86,-24516.74,Settled
TXN00000309,AC000087,SEC00005,Dividend,2024-05-15,2024-05-17,,,703.95,Settled
TXN00002110,AC000087,SEC00145,Sell,2024-05-27,2024-05-29,386.00,72.30,-28119.86,Settled
TXN00002365,AC000097,SEC00074,Dividend,2024-07-22,2024-07-24,,,1463.70,Settled
TXN00000754,AC000087,SEC00024,Dividend,2024-07-25,2024-07-29,,,713.42,Settled
TXN00002754,AC000097,SEC00027,Dividend,2024-07-31,2024-08-02,,,556.74,Settled
TXN00001635,AC000087,SEC00127,Buy,2024-08-04,2024-08-06,119.00,146.30,17568.21,Settled
TXN00001394,AC000087,SEC00013,Sell,2024-08-20,2024-08-22,165.00,182.56,-30282.32,Settled
TXN00001513,AC000087,SEC00031,Sell,2024-08-29,2024-09-02,396.00,49.61,-19677.94,Settled
TXN00002625,AC000097,,Interest,2024-09-05,2024-09-09,,,5689.03,Settled
TXN00002385,AC000097,SEC00001,Dividend,2024-09-23,2024-09-25,,,259.54,Settled
TXN00000275,AC000087,SEC00162,Buy,2024-10-28,2024-10-30,132.00,196.93,26047.04,Settled
TXN00000008,AC000097,SEC00141,Sell,2024-11-12,2024-11-14,270.00,144.55,-39280.10,Settled
TXN00002703,AC000087,SEC00111,Buy,2024-11-19,2024-11-21,73.00,156.55,11540.80,Settled
TXN00001625,AC000097,SEC00072,Buy,2024-11-21,2024-11-25,459.00,70.89,32571.72,Settled
TXN00002128,AC000097,SEC00129,Buy,2024-12-16,2024-12-18,188.00,25.57,4820.58,Settled
TXN00000699,AC000097,SEC00161,Dividend,2024-12-26,2024-12-30,,,591.19,Settled
TXN00002205,AC000087,SEC00094,Dividend,2025-01-20,2025-01-22,,,1218.11,Settled
TXN00002430,AC000087,SEC00119,Sell,2025-02-04,2025-02-06,73.00,391.24,-28743.71,Settled
TXN00001134,AC000087,SEC00025,Dividend,2025-02-17,2025-02-19,,,1790.00,Settled
TXN00001846,AC000097,,Interest,2025-02-17,2025-02-19,,,24289.92,Settled
TXN00002448,AC000087,SEC00127,Dividend,2025-02-17,2025-02-19,,,795.07,Settled
TXN00000046,AC000097,SEC00122,Dividend,2025-03-24,2025-03-26,,,1417.26,Settled
TXN00001228,AC000087,SEC00090,Sell,2025-03-31,2025-04-02,16.00,340.89,-5493.59,Settled
TXN00001249,AC000087,,Interest,2025-03-31,2025-04-02,,,455.32,Settled
TXN00000502,AC000087,SEC00101,Dividend,2025-04-29,2025-05-01,,,796.00,Settled
TXN00000399,AC000087,SEC00073,Sell,2025-05-01,2025-05-05,53.00,155.84,-8297.00,Settled
TXN00001754,AC000087,SEC00056,Dividend,2025-05-30,2025-06-03,,,1269.42,Settled
TXN00001845,AC000097,SEC00163,Buy,2025-07-25,2025-07-29,125.00,193.17,24291.43,Settled
TXN00000117,AC000097,SEC00068,Dividend,2025-09-01,2025-09-03,,,1246.23,Settled
TXN00002735,AC000087,SEC00035,Buy,2025-09-10,2025-09-12,17.00,235.15,4004.40,Settled
TXN00002320,AC000097,,Fee,2025-09-29,2025-10-01,,,-85.20,Settled
TXN00000335,AC000087,SEC00079,Buy,2025-10-13,2025-10-15,44.00,316.82,14008.05,Settled
TXN00001112,AC000097,SEC00147,Buy,2025-10-13,2025-10-15,78.00,70.47,5540.93,Settled
TXN00001346,AC000097,SEC00006,Sell,2025-10-13,2025-10-15,354.00,47.53,-16911.81,Settled
TXN00000716,AC000087,SEC00167,Dividend,2025-10-24,2025-10-28,,,1647.49,Settled
TXN00002315,AC000087,SEC00036,Sell,2025-10-27,2025-10-29,84.00,282.99,-23969.59,Settled
TXN00001454,AC000097,,Interest,2025-10-31,2025-11-04,,,5109.66,Settled
TXN00001386,AC000087,SEC00146,Buy,2025-11-07,2025-11-11,104.00,139.72,14654.09,Settled
TXN00002384,AC000051,SEC00071,Buy,2023-12-22,2023-12-26,383.00,61.04,23540.99,Settled
TXN00002310,AC000051,SEC00128,Buy,2023-12-25,2023-12-27,180.00,379.53,68406.72,Settled
TXN00001767,AC000051,SEC00045,Dividend,2024-01-08,2024-01-10,,,157.43,Settled
TXN00000203,AC000051,SEC00022,Buy,2024-01-29,2024-01-31,793.00,80.04,63776.48,Settled
TXN00001564,AC000051,SEC00081,Buy,2024-01-31,2024-02-02,292.00,197.35,57980.43,Settled
TXN00001481,AC000051,,Interest,2024-02-07,2024-02-09,,,1735.36,Settled
TXN00001873,AC000051,SEC00118,Buy,2024-02-19,2024-02-21,289.00,54.63,15823.51,Settled
TXN00001484,AC000051,SEC00046,Dividend,2024-03-28,2024-04-01,,,120.11,Settled
TXN00001446,AC000051,SEC00033,Buy,2024-05-13,2024-05-15,128.00,214.35,27524.25,Settled
TXN00002533,AC000051,SEC00163,Sell,2024-05-20,2024-05-22,241.00,194.65,-47068.51,Settled
TXN00001185,AC000051,,Fee,2024-07-11,2024-07-15,,,-7130.54,Settled
TXN00000174,AC000051,SEC00085,Sell,2024-07-26,2024-07-30,557.00,118.79,-66811.36,Settled
TXN00000633,AC000051,SEC00129,Buy,2024-08-20,2024-08-22,326.00,24.23,7968.38,Settled
TXN00001034,AC000051,SEC00099,Dividend,2024-10-11,2024-10-15,,,1994.08,Settled
TXN00002270,AC000051,SEC00039,Sell,2024-12-30,2025-01-01,849.00,79.79,-67999.59,Settled
TXN00001054,AC000051,SEC00040,Sell,2025-01-06,2025-01-08,59.00,345.87,-20464.87,Settled
TXN00001003,AC000051,SEC00067,Buy,2025-01-18,2025-01-21,21.00,240.35,5068.25,Settled
TXN00000705,AC000051,SEC00073,Sell,2025-01-31,2025-02-04,178.00,153.99,-27478.36,Settled
TXN00000189,AC000051,SEC00163,Dividend,2025-02-18,2025-02-20,,,607.49,Settled
TXN00001438,AC000051,SEC00039,Dividend,2025-02-24,2025-02-26,,,436.03,Settled
TXN00001312,AC000051,SEC00043,Dividend,2025-03-01,2025-03-04,,,567.46,Settled
TXN00001429,AC000051,SEC00096,Dividend,2025-03-27,2025-03-31,,,1715.20,Settled
TXN00002512,AC000051,SEC00168,Dividend,2025-04-10,2025-04-14,,,1557.78,Settled
TXN00000382,AC000051,,Interest,2025-04-18,2025-04-22,,,289.14,Settled
TXN00000093,AC000051,,Fee,2025-07-25,2025-07-29,,,-25.70,Settled
TXN00001816,AC000051,,Fee,2025-07-31,2025-08-04,,,-21.51,Settled
TXN00000150,AC000051,SEC00018,Dividend,2025-08-18,2025-08-20,,,896.15,Settled
TXN00000381,AC000051,,Fee,2025-08-28,2025-09-01,,,-12722.84,Settled
TXN00002535,AC000051,SEC00082,Buy,2025-09-30,2025-10-02,716.00,23.28,16780.61,Settled
TXN00002673,AC000051,SEC00114,Buy,2025-09-30,2025-10-02,348.00,46.49,16225.49,Settled
TXN00002118,AC000051,,Interest,2025-10-14,2025-10-16,,,2706.16,Settled
TXN00000637,AC000051,,Fee,2025-11-03,2025-11-05,,,-83.22,Settled
TXN00001550,AC000051,SEC00089,Buy,2025-11-24,2025-11-26,852.00,94.04,80365.63,Settled
TXN00000889,AC000051,,Interest,2025-12-08,2025-12-10,,,2246.79,Settled
TXN00000908,AC000049,SEC00084,Buy,2023-12-23,2023-12-26,60.00,364.26,21992.50,Settled
TXN00000002,AC000032,SEC00146,Sell,2023-12-25,2023-12-27,63.00,137.60,-8716.51,Settled
TXN00001400,AC000032,SEC00167,Buy,2023-12-25,2023-12-27,528.00,92.34,48943.14,Settled
TXN00001885,AC000049,SEC00136,Dividend,2024-01-15,2024-01-17,,,1006.08,Settled
TXN00001047,AC000049,SEC00111,Sell,2024-01-31,2024-02-02,30.00,165.75,-4988.05,Settled
TXN00001243,AC000049,SEC00102,Sell,2024-02-19,2024-02-21,325.00,53.70,-17505.85,Settled
TXN00001637,AC000049,SEC00054,Buy,2024-02-29,2024-03-04,271.00,168.05,45899.49,Settled
TXN00000145,AC000049,SEC00117,Sell,2024-03-06,2024-03-08,93.00,249.65,-23299.76,Settled
TXN00002347,AC000032,SEC00086,Dividend,2024-03-19,2024-03-21,,,847.12,Settled
TXN00001389,AC000032,SEC00013,Buy,2024-03-22,2024-03-26,129.00,170.09,22017.42,Settled
TXN00000165,AC000049,SEC00084,Buy,2024-03-27,2024-03-29,55.00,347.61,19142.03,Settled
TXN00000280,AC000049,SEC00044,Sell,2024-04-24,2024-04-26,294.00,147.12,-43354.58,Settled
TXN00000990,AC000032,,Interest,2024-04-25,2024-04-29,,,22743.64,Settled
TXN00000934,AC000032,SEC00098,Sell,2024-04-26,2024-04-30,71.00,464.06,-33029.95,Settled
TXN00002064,AC000049,SEC00017,Buy,2024-05-02,2024-05-06,79.00,95.05,7544.13,Settled
TXN00002053,AC000049,SEC00114,Dividend,2024-05-16,2024-05-20,,,215.54,Settled
TXN00001230,AC000032,SEC00066,Buy,2024-06-10,2024-06-12,1910.00,112.08,216058.55,Settled
TXN00000401,AC000032,SEC00167,Sell,2024-06-18,2024-06-20,1686.00,94.17,-158933.34,Settled
TXN00000662,AC000032,SEC00119,Sell,2024-07-02,2024-07-04,15.00,375.44,-5678.60,Settled
TXN00001375,AC000049,SEC00114,Buy,2024-07-15,2024-07-17,324.00,50.19,16384.98,Settled
TXN00001689,AC000032,SEC00037,Dividend,2024-07-29,2024-07-31,,,847.57,Settled
TXN00001894,AC000032,,Fee,2024-08-09,2024-08-13,,,-31325.07,Settled
TXN00002151,AC000032,SEC00055,Buy,2024-09-06,2024-09-10,197.00,103.51,20552.94,Settled
TXN00000459,AC000049,SEC00097,Buy,2024-09-09,2024-09-11,68.00,308.19,21047.41,Settled
TXN00000611,AC000049,SEC00093,Sell,2024-09-17,2024-09-19,1750.00,86.47,-152501.92,Settled
TXN00001330,AC000032,SEC00158,Sell,2024-10-03,2024-10-07,39.00,180.27,-7060.94,Settled
TXN00002121,AC000049,SEC00040,Buy,2024-10-17,2024-10-21,13.00,342.06,4479.40,Settled
TXN00000760,AC000049,SEC00100,Dividend,2024-11-29,2024-12-03,,,498.08,Settled
TXN00001887,AC000049,SEC00155,Dividend,2024-12-01,2024-12-03,,,1976.16,Settled
TXN00000915,AC000049,SEC00003,Buy,2024-12-09,2024-12-11,66.00,191.38,12705.39,Settled
TXN00000546,AC000049,SEC00070,Buy,2024-12-19,2024-12-23,62.00,221.64,13854.14,Settled
TXN00002136,AC000049,SEC00061,Dividend,2024-12-20,2024-12-24,,,1154.51,Settled
TXN00001536,AC000049,SEC00077,Dividend,2024-12-29,2024-12-31,,,548.26,Settled
TXN00000064,AC000032,SEC00051,Dividend,2024-12-30,2025-01-01,,,1606.96,Settled
TXN00002359,AC000032,SEC00067,Dividend,2025-01-28,2025-01-30,,,1969.29,Settled
TXN00000743,AC000049,SEC00048,Buy,2025-02-06,2025-02-10,14.00,354.45,5004.15,Settled
TXN00000301,AC000032,SEC00012,Buy,2025-02-10,2025-02-12,26.00,124.16,3250.42,Settled
TXN00000812,AC000049,,Interest,2025-03-04,2025-03-06,,,26646.06,Settled
TXN00001378,AC000032,SEC00076,Dividend,2025-03-21,2025-03-25,,,803.83,Settled
TXN00000828,AC000049,SEC00003,Sell,2025-04-15,2025-04-17,157.00,210.34,-33137.74,Settled
TXN00001569,AC000081,SEC00026,Buy,2024-01-22,2024-01-24,216.00,134.85,29388.36,Settled
TXN00001197,AC000081,,Interest,2024-01-26,2024-01-30,,,43628.94,Settled
TXN00002539,AC000081,SEC00144,Dividend,2024-01-30,2024-02-01,,,862.01,Settled
TXN00001708,AC000081,SEC00141,Sell,2024-02-19,2024-02-21,178.00,151.69,-27058.35,Settled
TXN00001991,AC000081,,Interest,2024-02-22,2024-02-26,,,25238.43,Settled
TXN00000976,AC000081,SEC00003,Sell,2024-03-22,2024-03-26,196.00,210.44,-41591.77,Settled
TXN00000565,AC000081,SEC00110,Buy,2024-04-01,2024-04-03,87.00,367.01,32092.33,Settled
TXN00000817,AC000081,SEC00065,Dividend,2024-04-01,2024-04-03,,,283.06,Settled
TXN00002313,AC000081,SEC00153,Dividend,2024-05-27,2024-05-29,,,321.70,Settled
TXN00002465,AC000081,SEC00101,Buy,2024-07-09,2024-07-11,139.00,215.29,29995.39,Settled
TXN00002192,AC000081,SEC00064,Dividend,2024-07-16,2024-07-18,,,1925.31,Settled
TXN00000954,AC000081,,Interest,2024-07-29,2024-07-31,,,22944.53,Settled
TXN00001921,AC000081,SEC00004,Buy,2024-08-17,2024-08-20,133.00,100.01,13413.54,Settled
TXN00000317,AC000081,SEC00033,Buy,2024-09-03,2024-09-05,161.00,210.21,34075.82,Settled
TXN00001237,AC000081,SEC00014,Buy,2024-09-04,2024-09-06,773.00,59.01,45753.45,Settled
TXN00002017,AC000081,SEC00001,Sell,2024-09-10,2024-09-12,142.00,145.67,-20760.23,Settled
TXN00000101,AC000081,SEC00136,Buy,2024-09-13,2024-09-17,26.00,335.88,8799.80,Settled
TXN00001534,AC000081,SEC00028,Buy,2024-09-16,2024-09-18,126.00,180.60,22982.88,Settled
TXN00001457,AC000081,SEC00155,Dividend,2024-11-04,2024-11-06,,,1154.80,Settled
TXN00001916,AC000081,SEC00161,Dividend,2024-11-04,2024-11-06,,,1517.25,Settled
TXN00002498,AC000081,SEC00068,Sell,2024-11-18,2024-11-20,126.00,326.19,-41304.24,Settled
TXN00000622,AC000081,SEC00031,Sell,2025-01-11,2025-01-14,143.00,52.54,-7526.90,Settled
TXN00001229,AC000081,SEC00078,Sell,2025-02-12,2025-02-14,248.00,131.07,-32608.62,Settled
TXN00001365,AC000081,SEC00093,Dividend,2025-03-23,2025-03-25,,,1266.73,Settled
TXN00002600,AC000081,,Fee,2025-04-07,2025-04-09,,,-48285.15,Settled
TXN00000493,AC000081,SEC00047,Buy,2025-05-09,2025-05-13,53.00,389.82,20808.62,Settled
TXN00002488,AC000081,SEC00090,Dividend,2025-05-19,2025-05-21,,,1044.57,Settled
TXN00002316,AC000081,SEC00023,Sell,2025-06-12,2025-06-16,65.00,265.35,-17265.78,Settled
TXN00000951,AC000081,SEC00156,Buy,2025-06-23,2025-06-25,367.00,108.24,39888.72,Settled
TXN00000939,AC000081,SEC00034,Buy,2025-07-15,2025-07-17,99.00,502.28,50019.13,Settled
TXN00002324,AC000081,SEC00066,Sell,2025-07-18,2025-07-22,1359.00,104.93,-143455.09,Settled
TXN00000522,AC000081,SEC00056,Buy,2025-09-25,2025-09-29,250.00,29.26,7360.73,Settled
TXN00002672,AC000081,SEC00110,Dividend,2025-09-25,2025-09-29,,,1927.95,Settled
TXN00001824,AC000081,SEC00144,Buy,2025-09-26,2025-09-30,31.00,493.56,15412.30,Settled
TXN00002063,AC000081,SEC00129,Dividend,2025-10-08,2025-10-10,,,905.30,Settled
TXN00001109,AC000081,SEC00096,Buy,2025-11-10,2025-11-12,1115.00,62.25,69524.63,Settled
TXN00001582,AC000081,SEC00051,Buy,2025-12-02,2025-12-04,237.00,91.91,21908.61,Settled
TXN00002489,AC000081,SEC00071,Buy,2025-12-05,2025-12-09,352.00,59.87,21139.95,Settled
TXN00002160,AC000020,SEC00161,Buy,2024-01-15,2024-01-17,111.00,290.83,32416.97,Settled
TXN00002363,AC000020,SEC00055,Sell,2024-02-05,2024-02-07,273.00,103.27,-28332.13,Settled
TXN00001289,AC000020,SEC00148,Dividend,2024-02-12,2024-02-14,,,159.70,Settled
TXN00000096,AC000020,SEC00090,Buy,2024-03-11,2024-03-13,60.00,334.46,20137.87,Settled
TXN00001424,AC000020,SEC00134,Dividend,2024-03-22,2024-03-26,,,138.68,Settled
TXN00002280,AC000020,SEC00039,Buy,2024-04-25,2024-04-29,946.00,78.41,74353.83,Settled
TXN00000115,AC000020,SEC00134,Buy,2024-06-06,2024-06-10,216.00,67.59,14647.04,Settled
TXN00001589,AC000020,SEC00113,Sell,2024-07-29,2024-07-31,121.00,229.76,-28035.24,Settled
TXN00002067,AC000020,SEC00138,Buy,2024-07-30,2024-08-01,250.00,104.69,26327.09,Settled
TXN00001733,AC000020,SEC00153,Dividend,2024-08-29,2024-09-02,,,1399.15,Settled
TXN00002208,AC000020,SEC00058,Buy,2024-09-25,2024-09-27,400.00,114.69,45954.40,Settled
TXN00000107,AC000020,SEC00084,Dividend,2024-09-30,2024-10-02,,,1571.48,Settled
TXN00002436,AC000020,SEC00127,Sell,2024-10-21,2024-10-23,129.00,143.84,-18713.28,Settled
TXN00002264,AC000020,SEC00067,Dividend,2024-10-29,2024-10-31,,,1696.55,Settled
TXN00001464,AC000020,SEC00105,Buy,2025-01-01,2025-01-03,84.00,181.25,15317.96,Settled
TXN00002589,AC000020,SEC00041,Buy,2025-02-07,2025-02-11,159.00,174.53,27903.89,Settled
TXN00000614,AC000020,SEC00073,Buy,2025-02-10,2025-02-12,71.00,162.34,11569.19,Settled
TXN00001187,AC000020,SEC00087,Dividend,2025-02-24,2025-02-26,,,570.59,Settled
TXN00000703,AC000020,SEC00117,Sell,2025-03-04,2025-03-06,43.00,243.65,-10561.23,Settled
TXN00001144,AC000020,SEC00109,Dividend,2025-03-21,2025-03-25,,,1854.06,Settled
TXN00002783,AC000020,SEC00129,Dividend,2025-04-05,2025-04-08,,,208.55,Settled
TXN00002335,AC000020,SEC00116,Buy,2025-10-09,2025-10-13,173.00,129.33,22488.15,Settled
TXN00002787,AC000020,SEC00087,Buy,2025-10-15,2025-10-17,803.00,28.78,23212.19,Settled
TXN00000559,AC000020,SEC00142,Buy,2025-10-16,2025-10-20,219.00,147.34,32525.26,Settled
TXN00002207,AC000020,SEC00130,Sell,2025-11-07,2025-11-11,134.00,192.80,-25900.48,Settled
TXN00002439,AC000071,SEC00144,Dividend,2023-12-18,2023-12-20,,,1159.89,Settled
TXN00001599,AC000071,SEC00042,Buy,2023-12-25,2023-12-27,61.00,85.01,5214.41,Settled
TXN00001040,AC000071,SEC00058,Dividend,2024-02-12,2024-02-14,,,988.54,Settled
TXN00000439,AC000071,SEC00042,Buy,2024-03-25,2024-03-27,386.00,90.06,34865.10,Settled
TXN00002282,AC000071,,Interest,2024-04-15,2024-04-17,,,10125.50,Settled
TXN00001254,AC000071,SEC00167,Buy,2024-04-16,2024-04-18,219.00,91.97,20319.70,Settled
TXN00001501,AC000071,SEC00014,Buy,2024-05-23,2024-05-27,88.00,55.83,4926.13,Settled
TXN00002043,AC000071,SEC00040,Buy,2024-07-15,2024-07-17,15.00,338.40,5112.37,Settled
TXN00001893,AC000071,,Interest,2024-08-07,2024-08-09,,,20009.75,Settled
TXN00001451,AC000071,SEC00006,Sell,2024-11-27,2024-11-29,254.00,49.48,-12657.25,Settled
TXN00000490,AC000071,,Fee,2024-12-06,2024-12-10,,,-28.03,Settled
TXN00001379,AC000071,,Fee,2025-04-25,2025-04-29,,,-83570.43,Settled
TXN00001786,AC000071,SEC00124,Dividend,2025-05-14,2025-05-16,,,713.98,Settled
TXN00001808,AC000071,SEC00017,Sell,2025-05-14,2025-05-16,193.00,101.27,-19686.07,Settled
TXN00001851,AC000071,SEC00089,Dividend,2025-06-18,2025-06-20,,,725.27,Settled
TXN00002396,AC000071,SEC00115,Buy,2025-06-18,2025-06-20,201.00,41.57,8378.06,Settled
TXN00000298,AC000071,SEC00057,Buy,2025-06-23,2025-06-25,113.00,206.31,23385.65,Settled
TXN00002737,AC000071,SEC00047,Dividend,2025-07-07,2025-07-09,,,1335.61,Settled
TXN00000343,AC000071,SEC00004,Sell,2025-07-21,2025-07-23,278.00,96.14,-26926.90,Settled
TXN00002322,AC000071,SEC00035,Buy,2025-07-21,2025-07-23,37.00,223.69,8339.63,Settled
TXN00001385,AC000071,SEC00106,Dividend,2025-08-11,2025-08-13,,,1283.86,Settled
TXN00000199,AC000071,SEC00028,Dividend,2025-08-12,2025-08-14,,,549.33,Settled
TXN00001110,AC000071,SEC00077,Dividend,2025-09-10,2025-09-12,,,1238.45,Settled
TXN00001427,AC000071,SEC00039,Dividend,2025-09-16,2025-09-18,,,834.00,Settled
TXN00002298,AC000025,,Fee,2023-12-26,2023-12-28,,,-188682.79,Settled
TXN00001096,AC000025,SEC00057,Dividend,2024-02-09,2024-02-13,,,470.88,Settled
TXN00002050,AC000025,SEC00053,Buy,2024-02-21,2024-02-23,120.00,87.10,10541.02,Settled
TXN00002654,AC000025,SEC00083,Buy,2024-02-22,2024-02-26,273.00,98.36,26956.13,Settled
TXN00001621,AC000025,SEC00133,Sell,2024-05-16,2024-05-20,30.00,421.13,-12657.67,Settled
TXN00001613,AC000025,,Interest,2024-06-01,2024-06-04,,,59706.95,Settled
TXN00002544,AC000025,SEC00012,Buy,2024-07-01,2024-07-03,161.00,112.68,18179.18,Settled
TXN00000004,AC000025,SEC00050,Dividend,2024-08-05,2024-08-07,,,1547.03,Settled
TXN00002166,AC000025,SEC00136,Buy,2024-08-12,2024-08-14,84.00,344.28,29073.56,Settled
TXN00001052,AC000025,SEC00039,Buy,2024-08-17,2024-08-20,1827.00,78.56,144268.37,Settled
TXN00001876,AC000025,SEC00014,Dividend,2024-09-04,2024-09-06,,,1505.15,Settled
